,agent_name,cumulative_regret,exp_name
1003,BaSE (geometric grid),0.10019999999999996,M=2
1004,BaSE (geometric grid),0.0021999999999999797,M=2
1005,BaSE (geometric grid),-0.011600000000000055,M=2
1006,BaSE (geometric grid),0.08219999999999994,M=2
1007,BaSE (geometric grid),-0.0044000000000000705,M=2
1008,BaSE (geometric grid),0.0033999999999999586,M=2
1009,BaSE (geometric grid),0.009399999999999964,M=2
1010,BaSE (geometric grid),0.009399999999999964,M=2
1011,BaSE (geometric grid),0.0023999999999999577,M=2
1012,BaSE (geometric grid),-0.006800000000000028,M=2
1013,BaSE (geometric grid),-0.0020000000000000018,M=2
1014,BaSE (geometric grid),0.11119999999999997,M=2
1015,BaSE (geometric grid),0.09819999999999995,M=2
1016,BaSE (geometric grid),-0.0048000000000000265,M=2
1017,BaSE (geometric grid),0.08619999999999994,M=2
1018,BaSE (geometric grid),0.005199999999999982,M=2
1019,BaSE (geometric grid),0.08699999999999997,M=2
1020,BaSE (geometric grid),-0.0028000000000000247,M=2
1021,BaSE (geometric grid),0.0030000000000000027,M=2
1022,BaSE (geometric grid),0.0015999999999999348,M=2
1023,BaSE (geometric grid),-0.0036000000000000476,M=2
1024,BaSE (geometric grid),0.009199999999999986,M=2
1025,BaSE (geometric grid),0.09760000000000002,M=2
1026,BaSE (geometric grid),0.10199999999999998,M=2
1027,BaSE (geometric grid),-0.0031999999999999806,M=2
1028,BaSE (geometric grid),0.08140000000000003,M=2
1029,BaSE (geometric grid),-0.005199999999999982,M=2
1030,BaSE (geometric grid),0.006000000000000005,M=2
1031,BaSE (geometric grid),0.08119999999999994,M=2
1032,BaSE (geometric grid),0.09219999999999995,M=2
1033,BaSE (geometric grid),0.007199999999999984,M=2
1034,BaSE (geometric grid),-0.012600000000000056,M=2
1035,BaSE (geometric grid),0.07940000000000003,M=2
1036,BaSE (geometric grid),0.1058,M=2
1037,BaSE (geometric grid),0.10119999999999996,M=2
1038,BaSE (geometric grid),0.009000000000000008,M=2
1039,BaSE (geometric grid),0.1058,M=2
1040,BaSE (geometric grid),0.009399999999999964,M=2
1041,BaSE (geometric grid),0.0015999999999999348,M=2
1042,BaSE (geometric grid),0.10559999999999997,M=2
1043,BaSE (geometric grid),-0.0008000000000000229,M=2
1044,BaSE (geometric grid),-0.009400000000000075,M=2
1045,BaSE (geometric grid),0.0005999999999999339,M=2
1046,BaSE (geometric grid),0.08440000000000003,M=2
1047,BaSE (geometric grid),0.010199999999999987,M=2
1048,BaSE (geometric grid),0.09939999999999993,M=2
1049,BaSE (geometric grid),0.08540000000000003,M=2
1050,BaSE (geometric grid),0.10219999999999996,M=2
1051,BaSE (geometric grid),-0.009400000000000075,M=2
1052,BaSE (geometric grid),0.0978,M=2
1053,BaSE (geometric grid),0.00019999999999997797,M=2
1054,BaSE (geometric grid),0.0008000000000000229,M=2
1055,BaSE (geometric grid),0.0028000000000000247,M=2
1056,BaSE (geometric grid),-0.0016000000000000458,M=2
1057,BaSE (geometric grid),0.09299999999999997,M=2
1058,BaSE (geometric grid),0.08960000000000001,M=2
1059,BaSE (geometric grid),0.08419999999999994,M=2
1060,BaSE (geometric grid),-0.0050000000000000044,M=2
1061,BaSE (geometric grid),0.1154,M=2
1062,BaSE (geometric grid),0.0021999999999999797,M=2
1063,BaSE (geometric grid),0.008199999999999985,M=2
1064,BaSE (geometric grid),0.08979999999999999,M=2
1065,BaSE (geometric grid),0.04599999999999993,M=2
1066,BaSE (geometric grid),0.07879999999999998,M=2
1067,BaSE (geometric grid),-0.0024000000000000687,M=2
1068,BaSE (geometric grid),0.10139999999999999,M=2
1069,BaSE (geometric grid),0.0045999999999999375,M=2
1070,BaSE (geometric grid),-0.0024000000000000687,M=2
1071,BaSE (geometric grid),0.0015999999999999348,M=2
1072,BaSE (geometric grid),-0.0041999999999999815,M=2
1073,BaSE (geometric grid),0.009000000000000008,M=2
1074,BaSE (geometric grid),-0.0044000000000000705,M=2
1075,BaSE (geometric grid),-0.010400000000000076,M=2
1076,BaSE (geometric grid),0.1008,M=2
1077,BaSE (geometric grid),-0.0020000000000000018,M=2
1078,BaSE (geometric grid),0.09219999999999995,M=2
1079,BaSE (geometric grid),0.009800000000000031,M=2
1080,BaSE (geometric grid),0.09539999999999993,M=2
1081,BaSE (geometric grid),-0.0010000000000000009,M=2
1082,BaSE (geometric grid),0.00019999999999997797,M=2
1083,BaSE (geometric grid),-0.005400000000000071,M=2
1084,BaSE (geometric grid),0.0938,M=2
1085,BaSE (geometric grid),0.010399999999999965,M=2
1086,BaSE (geometric grid),0.0011999999999999789,M=2
1087,BaSE (geometric grid),0.0030000000000000027,M=2
1088,BaSE (geometric grid),0.00039999999999995595,M=2
1089,BaSE (geometric grid),0.08179999999999998,M=2
1090,BaSE (geometric grid),0.09960000000000002,M=2
1091,BaSE (geometric grid),0.0041999999999999815,M=2
1092,BaSE (geometric grid),-0.0010000000000000009,M=2
1093,BaSE (geometric grid),0.1018,M=2
1094,BaSE (geometric grid),0.08960000000000001,M=2
1095,BaSE (geometric grid),-0.008400000000000074,M=2
1096,BaSE (geometric grid),0.0050000000000000044,M=2
1097,BaSE (geometric grid),0.0013999999999999568,M=2
1098,BaSE (geometric grid),-0.008000000000000007,M=2
1099,BaSE (geometric grid),0.0524,M=2
1100,BaSE (arithmetic grid),0.027200000000000002,M=2
1101,BaSE (arithmetic grid),0.02639999999999998,M=2
1102,BaSE (arithmetic grid),0.02959999999999996,M=2
1103,BaSE (arithmetic grid),0.04499999999999993,M=2
1104,BaSE (arithmetic grid),0.022399999999999975,M=2
1105,BaSE (arithmetic grid),0.030399999999999983,M=2
1106,BaSE (arithmetic grid),0.03279999999999994,M=2
1107,BaSE (arithmetic grid),0.02079999999999993,M=2
1108,BaSE (arithmetic grid),0.02939999999999998,M=2
1109,BaSE (arithmetic grid),0.0242,M=2
1110,BaSE (arithmetic grid),0.030200000000000005,M=2
1111,BaSE (arithmetic grid),0.024799999999999933,M=2
1112,BaSE (arithmetic grid),0.03200000000000003,M=2
1113,BaSE (arithmetic grid),0.03300000000000003,M=2
1114,BaSE (arithmetic grid),0.03320000000000001,M=2
1115,BaSE (arithmetic grid),0.026599999999999957,M=2
1116,BaSE (arithmetic grid),0.03359999999999996,M=2
1117,BaSE (arithmetic grid),0.012599999999999945,M=2
1118,BaSE (arithmetic grid),0.02079999999999993,M=2
1119,BaSE (arithmetic grid),0.025399999999999978,M=2
1120,BaSE (arithmetic grid),0.03179999999999994,M=2
1121,BaSE (arithmetic grid),0.03920000000000001,M=2
1122,BaSE (arithmetic grid),0.03600000000000003,M=2
1123,BaSE (arithmetic grid),0.02179999999999993,M=2
1124,BaSE (arithmetic grid),0.024399999999999977,M=2
1125,BaSE (arithmetic grid),0.03479999999999994,M=2
1126,BaSE (arithmetic grid),0.03759999999999997,M=2
1127,BaSE (arithmetic grid),0.028799999999999937,M=2
1128,BaSE (arithmetic grid),0.03720000000000001,M=2
1129,BaSE (arithmetic grid),0.035599999999999965,M=2
1130,BaSE (arithmetic grid),0.040999999999999925,M=2
1131,BaSE (arithmetic grid),0.029000000000000026,M=2
1132,BaSE (arithmetic grid),0.027200000000000002,M=2
1133,BaSE (arithmetic grid),0.03600000000000003,M=2
1134,BaSE (arithmetic grid),0.03920000000000001,M=2
1135,BaSE (arithmetic grid),0.03520000000000001,M=2
1136,BaSE (arithmetic grid),0.03379999999999994,M=2
1137,BaSE (arithmetic grid),0.027799999999999936,M=2
1138,BaSE (arithmetic grid),0.03720000000000001,M=2
1139,BaSE (arithmetic grid),0.02959999999999996,M=2
1140,BaSE (arithmetic grid),0.025000000000000022,M=2
1141,BaSE (arithmetic grid),0.03079999999999994,M=2
1142,BaSE (arithmetic grid),0.025000000000000022,M=2
1143,BaSE (arithmetic grid),0.02959999999999996,M=2
1144,BaSE (arithmetic grid),0.030200000000000005,M=2
1145,BaSE (arithmetic grid),0.033399999999999985,M=2
1146,BaSE (arithmetic grid),0.027200000000000002,M=2
1147,BaSE (arithmetic grid),0.03720000000000001,M=2
1148,BaSE (arithmetic grid),0.024799999999999933,M=2
1149,BaSE (arithmetic grid),0.036599999999999966,M=2
1150,BaSE (arithmetic grid),0.03500000000000003,M=2
1151,BaSE (arithmetic grid),0.026799999999999935,M=2
1152,BaSE (arithmetic grid),0.03279999999999994,M=2
1153,BaSE (arithmetic grid),0.018399999999999972,M=2
1154,BaSE (arithmetic grid),0.027200000000000002,M=2
1155,BaSE (arithmetic grid),0.03379999999999994,M=2
1156,BaSE (arithmetic grid),0.020399999999999974,M=2
1157,BaSE (arithmetic grid),0.029799999999999938,M=2
1158,BaSE (arithmetic grid),0.03159999999999996,M=2
1159,BaSE (arithmetic grid),0.019000000000000017,M=2
1160,BaSE (arithmetic grid),0.03939999999999999,M=2
1161,BaSE (arithmetic grid),0.03300000000000003,M=2
1162,BaSE (arithmetic grid),0.03259999999999996,M=2
1163,BaSE (arithmetic grid),0.03479999999999994,M=2
1164,BaSE (arithmetic grid),0.03500000000000003,M=2
1165,BaSE (arithmetic grid),0.0242,M=2
1166,BaSE (arithmetic grid),0.022199999999999998,M=2
1167,BaSE (arithmetic grid),0.026599999999999957,M=2
1168,BaSE (arithmetic grid),0.034399999999999986,M=2
1169,BaSE (arithmetic grid),0.028200000000000003,M=2
1170,BaSE (arithmetic grid),0.040200000000000014,M=2
1171,BaSE (arithmetic grid),0.03300000000000003,M=2
1172,BaSE (arithmetic grid),0.029200000000000004,M=2
1173,BaSE (arithmetic grid),0.03179999999999994,M=2
1174,BaSE (arithmetic grid),0.031200000000000006,M=2
1175,BaSE (arithmetic grid),0.03620000000000001,M=2
1176,BaSE (arithmetic grid),0.03420000000000001,M=2
1177,BaSE (arithmetic grid),0.04059999999999997,M=2
1178,BaSE (arithmetic grid),0.025000000000000022,M=2
1179,BaSE (arithmetic grid),0.03959999999999997,M=2
1180,BaSE (arithmetic grid),0.028200000000000003,M=2
1181,BaSE (arithmetic grid),0.029799999999999938,M=2
1182,BaSE (arithmetic grid),0.02859999999999996,M=2
1183,BaSE (arithmetic grid),0.03479999999999994,M=2
1184,BaSE (arithmetic grid),0.023399999999999976,M=2
1185,BaSE (arithmetic grid),0.03600000000000003,M=2
1186,BaSE (arithmetic grid),0.0242,M=2
1187,BaSE (arithmetic grid),0.014799999999999924,M=2
1188,BaSE (arithmetic grid),0.022599999999999953,M=2
1189,BaSE (arithmetic grid),0.03500000000000003,M=2
1190,BaSE (arithmetic grid),0.03359999999999996,M=2
1191,BaSE (arithmetic grid),0.03059999999999996,M=2
1192,BaSE (arithmetic grid),0.026799999999999935,M=2
1193,BaSE (arithmetic grid),0.02200000000000002,M=2
1194,BaSE (arithmetic grid),0.029200000000000004,M=2
1195,BaSE (arithmetic grid),0.047799999999999954,M=2
1196,BaSE (arithmetic grid),0.036799999999999944,M=2
1197,BaSE (arithmetic grid),0.02200000000000002,M=2
1198,BaSE (arithmetic grid),0.028200000000000003,M=2
1199,BaSE (arithmetic grid),0.03959999999999997,M=2
0,TS (minimax grid),0.009000000000000008,M=4
1,TS (minimax grid),0.005800000000000027,M=4
2,TS (minimax grid),0.006199999999999983,M=4
3,TS (minimax grid),-0.0046000000000000485,M=4
4,TS (minimax grid),0.018399999999999972,M=4
5,TS (minimax grid),0.006800000000000028,M=4
6,TS (minimax grid),0.02200000000000002,M=4
7,TS (minimax grid),0.017799999999999927,M=4
8,TS (minimax grid),0.013399999999999967,M=4
9,TS (minimax grid),0.013399999999999967,M=4
10,TS (minimax grid),0.009000000000000008,M=4
11,TS (minimax grid),0.012599999999999945,M=4
12,TS (minimax grid),0.0030000000000000027,M=4
13,TS (minimax grid),0.014399999999999968,M=4
14,TS (minimax grid),0.0232,M=4
15,TS (minimax grid),0.012399999999999967,M=4
16,TS (minimax grid),0.025000000000000022,M=4
17,TS (minimax grid),0.02400000000000002,M=4
18,TS (minimax grid),0.025000000000000022,M=4
19,TS (minimax grid),0.021199999999999997,M=4
20,TS (minimax grid),0.009599999999999942,M=4
21,TS (minimax grid),0.014599999999999946,M=4
22,TS (minimax grid),0.01419999999999999,M=4
23,TS (minimax grid),0.0038000000000000256,M=4
24,TS (minimax grid),0.014000000000000012,M=4
25,TS (minimax grid),0.008000000000000007,M=4
26,TS (minimax grid),0.030200000000000005,M=4
27,TS (minimax grid),-0.0020000000000000018,M=4
28,TS (minimax grid),0.00039999999999995595,M=4
29,TS (minimax grid),0.032399999999999984,M=4
30,TS (minimax grid),0.007399999999999962,M=4
31,TS (minimax grid),0.022599999999999953,M=4
32,TS (minimax grid),0.017199999999999993,M=4
33,TS (minimax grid),0.0242,M=4
34,TS (minimax grid),0.03959999999999997,M=4
35,TS (minimax grid),0.02179999999999993,M=4
36,TS (minimax grid),0.019399999999999973,M=4
37,TS (minimax grid),-0.0020000000000000018,M=4
38,TS (minimax grid),0.03720000000000001,M=4
39,TS (minimax grid),0.0028000000000000247,M=4
40,TS (minimax grid),0.0011999999999999789,M=4
41,TS (minimax grid),0.010800000000000032,M=4
42,TS (minimax grid),0.010800000000000032,M=4
43,TS (minimax grid),0.014599999999999946,M=4
44,TS (minimax grid),0.013799999999999923,M=4
45,TS (minimax grid),0.015799999999999925,M=4
46,TS (minimax grid),0.04420000000000002,M=4
47,TS (minimax grid),0.016599999999999948,M=4
48,TS (minimax grid),0.005199999999999982,M=4
49,TS (minimax grid),0.032200000000000006,M=4
50,TS (minimax grid),-0.0041999999999999815,M=4
51,TS (minimax grid),0.005800000000000027,M=4
52,TS (minimax grid),0.0038000000000000256,M=4
53,TS (minimax grid),0.025399999999999978,M=4
54,TS (minimax grid),0.008000000000000007,M=4
55,TS (minimax grid),0.01200000000000001,M=4
56,TS (minimax grid),-0.0036000000000000476,M=4
57,TS (minimax grid),0.018199999999999994,M=4
58,TS (minimax grid),0.006399999999999961,M=4
59,TS (minimax grid),0.00759999999999994,M=4
60,TS (minimax grid),0.027599999999999958,M=4
61,TS (minimax grid),0.0232,M=4
62,TS (minimax grid),0.01319999999999999,M=4
63,TS (minimax grid),0.00880000000000003,M=4
64,TS (minimax grid),0.0043999999999999595,M=4
65,TS (minimax grid),0.01979999999999993,M=4
66,TS (minimax grid),0.02839999999999998,M=4
67,TS (minimax grid),-0.0014000000000000679,M=4
68,TS (minimax grid),0.009399999999999964,M=4
69,TS (minimax grid),0.012199999999999989,M=4
70,TS (minimax grid),0.0023999999999999577,M=4
71,TS (minimax grid),-0.0020000000000000018,M=4
72,TS (minimax grid),0.018799999999999928,M=4
73,TS (minimax grid),-0.006000000000000005,M=4
74,TS (minimax grid),0.014399999999999968,M=4
75,TS (minimax grid),0.01759999999999995,M=4
76,TS (minimax grid),0.018399999999999972,M=4
77,TS (minimax grid),0.02859999999999996,M=4
78,TS (minimax grid),0.0043999999999999595,M=4
79,TS (minimax grid),0.01739999999999997,M=4
80,TS (minimax grid),0.018000000000000016,M=4
81,TS (minimax grid),0.02300000000000002,M=4
82,TS (minimax grid),0.00759999999999994,M=4
83,TS (minimax grid),0.02079999999999993,M=4
84,TS (minimax grid),0.006199999999999983,M=4
85,TS (minimax grid),0.005199999999999982,M=4
86,TS (minimax grid),0.015599999999999947,M=4
87,TS (minimax grid),0.009000000000000008,M=4
88,TS (minimax grid),0.0043999999999999595,M=4
89,TS (minimax grid),0.009399999999999964,M=4
90,TS (minimax grid),0.0048000000000000265,M=4
91,TS (minimax grid),0.015000000000000013,M=4
92,TS (minimax grid),-0.0016000000000000458,M=4
93,TS (minimax grid),0.00880000000000003,M=4
94,TS (minimax grid),0.02100000000000002,M=4
95,TS (minimax grid),-0.0018000000000000238,M=4
96,TS (minimax grid),0.034399999999999986,M=4
97,TS (minimax grid),0.013599999999999945,M=4
98,TS (minimax grid),0.0038000000000000256,M=4
99,TS (minimax grid),0.020399999999999974,M=4
100,TS (geometric grid),0.00539999999999996,M=4
101,TS (geometric grid),0.0013999999999999568,M=4
102,TS (geometric grid),0.010199999999999987,M=4
103,TS (geometric grid),0.0028000000000000247,M=4
104,TS (geometric grid),0.007199999999999984,M=4
105,TS (geometric grid),0.009000000000000008,M=4
106,TS (geometric grid),0.012199999999999989,M=4
107,TS (geometric grid),0.08599999999999997,M=4
108,TS (geometric grid),-0.0024000000000000687,M=4
109,TS (geometric grid),0.0018000000000000238,M=4
110,TS (geometric grid),0.0011999999999999789,M=4
111,TS (geometric grid),0.010399999999999965,M=4
112,TS (geometric grid),0.012399999999999967,M=4
113,TS (geometric grid),0.007000000000000006,M=4
114,TS (geometric grid),0.09960000000000002,M=4
115,TS (geometric grid),0.08440000000000003,M=4
116,TS (geometric grid),0.0030000000000000027,M=4
117,TS (geometric grid),0.02279999999999993,M=4
118,TS (geometric grid),0.0010000000000000009,M=4
119,TS (geometric grid),0.015799999999999925,M=4
120,TS (geometric grid),0.0928,M=4
121,TS (geometric grid),0.017000000000000015,M=4
122,TS (geometric grid),-0.005800000000000027,M=4
123,TS (geometric grid),0.0028000000000000247,M=4
124,TS (geometric grid),-0.0006000000000000449,M=4
125,TS (geometric grid),0.0010000000000000009,M=4
126,TS (geometric grid),-0.011199999999999988,M=4
127,TS (geometric grid),0.006599999999999939,M=4
128,TS (geometric grid),0.019399999999999973,M=4
129,TS (geometric grid),-0.0016000000000000458,M=4
130,TS (geometric grid),-0.00880000000000003,M=4
131,TS (geometric grid),-0.0030000000000000027,M=4
132,TS (geometric grid),0.008000000000000007,M=4
133,TS (geometric grid),0.08419999999999994,M=4
134,TS (geometric grid),0.009000000000000008,M=4
135,TS (geometric grid),-0.0040000000000000036,M=4
136,TS (geometric grid),0.005599999999999938,M=4
137,TS (geometric grid),0.008199999999999985,M=4
138,TS (geometric grid),0.012799999999999923,M=4
139,TS (geometric grid),0.010800000000000032,M=4
140,TS (geometric grid),-0.0050000000000000044,M=4
141,TS (geometric grid),0.006800000000000028,M=4
142,TS (geometric grid),0.08479999999999999,M=4
143,TS (geometric grid),0.0048000000000000265,M=4
144,TS (geometric grid),0.0028000000000000247,M=4
145,TS (geometric grid),0.00039999999999995595,M=4
146,TS (geometric grid),0.01979999999999993,M=4
147,TS (geometric grid),0.015799999999999925,M=4
148,TS (geometric grid),0.008199999999999985,M=4
149,TS (geometric grid),0.014799999999999924,M=4
150,TS (geometric grid),0.0020000000000000018,M=4
151,TS (geometric grid),0.009000000000000008,M=4
152,TS (geometric grid),-0.0036000000000000476,M=4
153,TS (geometric grid),0.007800000000000029,M=4
154,TS (geometric grid),0.010399999999999965,M=4
155,TS (geometric grid),0.08499999999999996,M=4
156,TS (geometric grid),-0.006400000000000072,M=4
157,TS (geometric grid),0.0025999999999999357,M=4
158,TS (geometric grid),0.0023999999999999577,M=4
159,TS (geometric grid),-0.009199999999999986,M=4
160,TS (geometric grid),0.0038000000000000256,M=4
161,TS (geometric grid),-0.009199999999999986,M=4
162,TS (geometric grid),0.02079999999999993,M=4
163,TS (geometric grid),0.01319999999999999,M=4
164,TS (geometric grid),0.01539999999999997,M=4
165,TS (geometric grid),0.00759999999999994,M=4
166,TS (geometric grid),0.017199999999999993,M=4
167,TS (geometric grid),-0.005400000000000071,M=4
168,TS (geometric grid),0.009199999999999986,M=4
169,TS (geometric grid),-0.0016000000000000458,M=4
170,TS (geometric grid),0.01200000000000001,M=4
171,TS (geometric grid),0.008599999999999941,M=4
172,TS (geometric grid),-0.005199999999999982,M=4
173,TS (geometric grid),0.00759999999999994,M=4
174,TS (geometric grid),0.007399999999999962,M=4
175,TS (geometric grid),0.014399999999999968,M=4
176,TS (geometric grid),-0.0024000000000000687,M=4
177,TS (geometric grid),0.009800000000000031,M=4
178,TS (geometric grid),-0.0026000000000000467,M=4
179,TS (geometric grid),0.0023999999999999577,M=4
180,TS (geometric grid),0.08460000000000001,M=4
181,TS (geometric grid),0.00539999999999996,M=4
182,TS (geometric grid),0.009000000000000008,M=4
183,TS (geometric grid),-0.006000000000000005,M=4
184,TS (geometric grid),0.0013999999999999568,M=4
185,TS (geometric grid),0.0043999999999999595,M=4
186,TS (geometric grid),-0.0031999999999999806,M=4
187,TS (geometric grid),0.0018000000000000238,M=4
188,TS (geometric grid),0.020399999999999974,M=4
189,TS (geometric grid),0.0020000000000000018,M=4
190,TS (geometric grid),0.007800000000000029,M=4
191,TS (geometric grid),0.1038,M=4
192,TS (geometric grid),0.017199999999999993,M=4
193,TS (geometric grid),-0.011800000000000033,M=4
194,TS (geometric grid),0.0018000000000000238,M=4
195,TS (geometric grid),0.0030000000000000027,M=4
196,TS (geometric grid),0.00759999999999994,M=4
197,TS (geometric grid),-0.0014000000000000679,M=4
198,TS (geometric grid),0.006000000000000005,M=4
199,TS (geometric grid),0.009000000000000008,M=4
200,TS (arithmetic grid),0.029799999999999938,M=4
201,TS (arithmetic grid),0.013599999999999945,M=4
202,TS (arithmetic grid),0.013399999999999967,M=4
203,TS (arithmetic grid),0.024599999999999955,M=4
204,TS (arithmetic grid),0.014599999999999946,M=4
205,TS (arithmetic grid),0.021599999999999953,M=4
206,TS (arithmetic grid),0.013599999999999945,M=4
207,TS (arithmetic grid),0.018399999999999972,M=4
208,TS (arithmetic grid),0.012599999999999945,M=4
209,TS (arithmetic grid),0.020000000000000018,M=4
210,TS (arithmetic grid),0.01100000000000001,M=4
211,TS (arithmetic grid),0.009800000000000031,M=4
212,TS (arithmetic grid),0.022399999999999975,M=4
213,TS (arithmetic grid),0.015799999999999925,M=4
214,TS (arithmetic grid),0.030200000000000005,M=4
215,TS (arithmetic grid),0.007000000000000006,M=4
216,TS (arithmetic grid),0.010800000000000032,M=4
217,TS (arithmetic grid),0.02639999999999998,M=4
218,TS (arithmetic grid),0.013000000000000012,M=4
219,TS (arithmetic grid),0.013799999999999923,M=4
220,TS (arithmetic grid),0.012599999999999945,M=4
221,TS (arithmetic grid),0.007399999999999962,M=4
222,TS (arithmetic grid),0.0040000000000000036,M=4
223,TS (arithmetic grid),0.01200000000000001,M=4
224,TS (arithmetic grid),0.0232,M=4
225,TS (arithmetic grid),0.00539999999999996,M=4
226,TS (arithmetic grid),0.0015999999999999348,M=4
227,TS (arithmetic grid),0.006399999999999961,M=4
228,TS (arithmetic grid),0.016799999999999926,M=4
229,TS (arithmetic grid),0.010599999999999943,M=4
230,TS (arithmetic grid),0.019399999999999973,M=4
231,TS (arithmetic grid),0.01759999999999995,M=4
232,TS (arithmetic grid),0.020199999999999996,M=4
233,TS (arithmetic grid),0.019000000000000017,M=4
234,TS (arithmetic grid),0.02739999999999998,M=4
235,TS (arithmetic grid),0.021599999999999953,M=4
236,TS (arithmetic grid),0.02400000000000002,M=4
237,TS (arithmetic grid),0.008399999999999963,M=4
238,TS (arithmetic grid),0.014799999999999924,M=4
239,TS (arithmetic grid),0.020399999999999974,M=4
240,TS (arithmetic grid),0.0015999999999999348,M=4
241,TS (arithmetic grid),0.014000000000000012,M=4
242,TS (arithmetic grid),0.01739999999999997,M=4
243,TS (arithmetic grid),0.007800000000000029,M=4
244,TS (arithmetic grid),0.009800000000000031,M=4
245,TS (arithmetic grid),0.022399999999999975,M=4
246,TS (arithmetic grid),0.014000000000000012,M=4
247,TS (arithmetic grid),0.014000000000000012,M=4
248,TS (arithmetic grid),0.024799999999999933,M=4
249,TS (arithmetic grid),0.019000000000000017,M=4
250,TS (arithmetic grid),0.008000000000000007,M=4
251,TS (arithmetic grid),0.017799999999999927,M=4
252,TS (arithmetic grid),0.022599999999999953,M=4
253,TS (arithmetic grid),0.02959999999999996,M=4
254,TS (arithmetic grid),0.01539999999999997,M=4
255,TS (arithmetic grid),0.009399999999999964,M=4
256,TS (arithmetic grid),0.02279999999999993,M=4
257,TS (arithmetic grid),0.0252,M=4
258,TS (arithmetic grid),0.009599999999999942,M=4
259,TS (arithmetic grid),0.020000000000000018,M=4
260,TS (arithmetic grid),0.010000000000000009,M=4
261,TS (arithmetic grid),0.029000000000000026,M=4
262,TS (arithmetic grid),0.013000000000000012,M=4
263,TS (arithmetic grid),-0.0018000000000000238,M=4
264,TS (arithmetic grid),0.020199999999999996,M=4
265,TS (arithmetic grid),0.02279999999999993,M=4
266,TS (arithmetic grid),0.011800000000000033,M=4
267,TS (arithmetic grid),0.013000000000000012,M=4
268,TS (arithmetic grid),0.019000000000000017,M=4
269,TS (arithmetic grid),0.011399999999999966,M=4
270,TS (arithmetic grid),0.029799999999999938,M=4
271,TS (arithmetic grid),0.008000000000000007,M=4
272,TS (arithmetic grid),0.0045999999999999375,M=4
273,TS (arithmetic grid),0.02059999999999995,M=4
274,TS (arithmetic grid),0.019000000000000017,M=4
275,TS (arithmetic grid),0.022199999999999998,M=4
276,TS (arithmetic grid),0.016000000000000014,M=4
277,TS (arithmetic grid),0.014799999999999924,M=4
278,TS (arithmetic grid),0.009800000000000031,M=4
279,TS (arithmetic grid),0.015599999999999947,M=4
280,TS (arithmetic grid),0.027000000000000024,M=4
281,TS (arithmetic grid),0.019399999999999973,M=4
282,TS (arithmetic grid),0.01759999999999995,M=4
283,TS (arithmetic grid),0.026000000000000023,M=4
284,TS (arithmetic grid),0.02079999999999993,M=4
285,TS (arithmetic grid),0.019000000000000017,M=4
286,TS (arithmetic grid),0.010000000000000009,M=4
287,TS (arithmetic grid),0.008000000000000007,M=4
288,TS (arithmetic grid),0.009199999999999986,M=4
289,TS (arithmetic grid),0.03379999999999994,M=4
290,TS (arithmetic grid),0.016799999999999926,M=4
291,TS (arithmetic grid),0.01959999999999995,M=4
292,TS (arithmetic grid),0.011399999999999966,M=4
293,TS (arithmetic grid),0.019199999999999995,M=4
294,TS (arithmetic grid),0.022199999999999998,M=4
295,TS (arithmetic grid),0.006399999999999961,M=4
296,TS (arithmetic grid),0.025000000000000022,M=4
297,TS (arithmetic grid),0.0232,M=4
298,TS (arithmetic grid),0.016799999999999926,M=4
299,TS (arithmetic grid),0.01859999999999995,M=4
300,AB (minimax grid),0.042200000000000015,M=4
301,AB (minimax grid),0.038799999999999946,M=4
302,AB (minimax grid),0.035599999999999965,M=4
303,AB (minimax grid),0.03620000000000001,M=4
304,AB (minimax grid),0.04059999999999997,M=4
305,AB (minimax grid),0.03639999999999999,M=4
306,AB (minimax grid),0.04359999999999997,M=4
307,AB (minimax grid),0.03720000000000001,M=4
308,AB (minimax grid),0.034399999999999986,M=4
309,AB (minimax grid),0.025399999999999978,M=4
310,AB (minimax grid),0.025399999999999978,M=4
311,AB (minimax grid),0.02939999999999998,M=4
312,AB (minimax grid),0.04479999999999995,M=4
313,AB (minimax grid),0.04820000000000002,M=4
314,AB (minimax grid),0.045399999999999996,M=4
315,AB (minimax grid),0.047799999999999954,M=4
316,AB (minimax grid),0.02400000000000002,M=4
317,AB (minimax grid),0.031200000000000006,M=4
318,AB (minimax grid),0.032200000000000006,M=4
319,AB (minimax grid),0.034399999999999986,M=4
320,AB (minimax grid),0.034399999999999986,M=4
321,AB (minimax grid),0.042200000000000015,M=4
322,AB (minimax grid),0.03200000000000003,M=4
323,AB (minimax grid),0.03700000000000003,M=4
324,AB (minimax grid),0.05799999999999994,M=4
325,AB (minimax grid),0.03479999999999994,M=4
326,AB (minimax grid),0.03799999999999992,M=4
327,AB (minimax grid),0.03539999999999999,M=4
328,AB (minimax grid),0.03839999999999999,M=4
329,AB (minimax grid),0.03739999999999999,M=4
330,AB (minimax grid),0.03620000000000001,M=4
331,AB (minimax grid),0.028000000000000025,M=4
332,AB (minimax grid),0.041999999999999926,M=4
333,AB (minimax grid),0.03179999999999994,M=4
334,AB (minimax grid),0.03059999999999996,M=4
335,AB (minimax grid),0.035599999999999965,M=4
336,AB (minimax grid),0.04039999999999999,M=4
337,AB (minimax grid),0.0262,M=4
338,AB (minimax grid),0.032200000000000006,M=4
339,AB (minimax grid),0.04299999999999993,M=4
340,AB (minimax grid),0.0504,M=4
