,agent_name,cumulative_regret,exp_name
261,TS (arithmetic grid),0.013365346138455414,K=2
262,TS (arithmetic grid),0.012565026010404101,K=2
263,TS (arithmetic grid),0.0011604641856742814,K=2
264,TS (arithmetic grid),0.014365746298519388,K=2
265,TS (arithmetic grid),0.01836734693877551,K=2
266,TS (arithmetic grid),0.024969987995198006,K=2
267,TS (arithmetic grid),0.015566226490596247,K=2
268,TS (arithmetic grid),0.006962785114045578,K=2
269,TS (arithmetic grid),0.012565026010404101,K=2
270,TS (arithmetic grid),0.005162064825930401,K=2
271,TS (arithmetic grid),0.021968787515005972,K=2
272,TS (arithmetic grid),0.008763505402160865,K=2
273,TS (arithmetic grid),0.005362144857943174,K=2
274,TS (arithmetic grid),0.0031612645058023414,K=2
275,TS (arithmetic grid),0.004961984793917518,K=2
276,TS (arithmetic grid),0.0025610244097639123,K=2
277,TS (arithmetic grid),0.015566226490596247,K=2
278,TS (arithmetic grid),0.008163265306122436,K=2
279,TS (arithmetic grid),0.013565426170468187,K=2
280,TS (arithmetic grid),0.01916766706682671,K=2
281,TS (arithmetic grid),0.003961584633853543,K=2
282,TS (arithmetic grid),0.000760304121648625,K=2
283,TS (arithmetic grid),0.006562625050020032,K=2
284,TS (arithmetic grid),0.00916366546618641,K=2
285,TS (arithmetic grid),0.0023609443777510286,K=2
286,TS (arithmetic grid),0.01716686674669865,K=2
287,TS (arithmetic grid),0.016966786714685878,K=2
288,TS (arithmetic grid),0.022769107643057174,K=2
289,TS (arithmetic grid),0.00916366546618641,K=2
290,TS (arithmetic grid),0.0063625450180071486,K=2
291,TS (arithmetic grid),0.018967587034813937,K=2
292,TS (arithmetic grid),0.006762705082032805,K=2
293,TS (arithmetic grid),0.014165666266506616,K=2
294,TS (arithmetic grid),0.010164065626250496,K=2
295,TS (arithmetic grid),0.005962384953981603,K=2
296,TS (arithmetic grid),0.014965986394557818,K=2
297,TS (arithmetic grid),0.01656662665066022,K=2
298,TS (arithmetic grid),0.01516606642657059,K=2
299,TS (arithmetic grid),0.021568627450980316,K=2
300,AB (minimax grid),0.04499999999999993,K=2
301,AB (minimax grid),0.04579999999999995,K=2
302,AB (minimax grid),0.04999999999999993,K=2
303,AB (minimax grid),0.04399999999999993,K=2
304,AB (minimax grid),0.040200000000000014,K=2
305,AB (minimax grid),0.03379999999999994,K=2
306,AB (minimax grid),0.04620000000000002,K=2
307,AB (minimax grid),0.038799999999999946,K=2
308,AB (minimax grid),0.03839999999999999,K=2
309,AB (minimax grid),0.047799999999999954,K=2
310,AB (minimax grid),0.03539999999999999,K=2
311,AB (minimax grid),0.04379999999999995,K=2
312,AB (minimax grid),0.04679999999999995,K=2
313,AB (minimax grid),0.03259999999999996,K=2
314,AB (minimax grid),0.05020000000000002,K=2
315,AB (minimax grid),0.045399999999999996,K=2
316,AB (minimax grid),0.02739999999999998,K=2
317,AB (minimax grid),0.03379999999999994,K=2
318,AB (minimax grid),0.03279999999999994,K=2
319,AB (minimax grid),0.04379999999999995,K=2
320,AB (minimax grid),0.04720000000000002,K=2
321,AB (minimax grid),0.04859999999999998,K=2
322,AB (minimax grid),0.04899999999999993,K=2
323,AB (minimax grid),0.036599999999999966,K=2
324,AB (minimax grid),0.051999999999999935,K=2
325,AB (minimax grid),0.05599999999999994,K=2
326,AB (minimax grid),0.029200000000000004,K=2
327,AB (minimax grid),0.03720000000000001,K=2
328,AB (minimax grid),0.038999999999999924,K=2
329,AB (minimax grid),0.038999999999999924,K=2
330,AB (minimax grid),0.028200000000000003,K=2
331,AB (minimax grid),0.03279999999999994,K=2
332,AB (minimax grid),0.04899999999999993,K=2
333,AB (minimax grid),0.05459999999999998,K=2
334,AB (minimax grid),0.04259999999999997,K=2
335,AB (minimax grid),0.04420000000000002,K=2
336,AB (minimax grid),0.043399999999999994,K=2
337,AB (minimax grid),0.04959999999999998,K=2
338,AB (minimax grid),0.04359999999999997,K=2
339,AB (minimax grid),0.056400000000000006,K=2
340,AB (minimax grid),0.03579999999999994,K=2
341,AB (minimax grid),0.03200000000000003,K=2
342,AB (minimax grid),0.047799999999999954,K=2
343,AB (minimax grid),0.035599999999999965,K=2
344,AB (minimax grid),0.047799999999999954,K=2
345,AB (minimax grid),0.036799999999999944,K=2
346,AB (minimax grid),0.03479999999999994,K=2
347,AB (minimax grid),0.039999999999999925,K=2
348,AB (minimax grid),0.03859999999999997,K=2
349,AB (minimax grid),0.039999999999999925,K=2
350,AB (minimax grid),0.04920000000000002,K=2
351,AB (minimax grid),0.043399999999999994,K=2
352,AB (minimax grid),0.04520000000000002,K=2
353,AB (minimax grid),0.04520000000000002,K=2
354,AB (minimax grid),0.03539999999999999,K=2
355,AB (minimax grid),0.029200000000000004,K=2
356,AB (minimax grid),0.04139999999999999,K=2
357,AB (minimax grid),0.047799999999999954,K=2
358,AB (minimax grid),0.04459999999999997,K=2
359,AB (minimax grid),0.039999999999999925,K=2
360,AB (minimax grid),0.04799999999999993,K=2
361,AB (minimax grid),0.04899999999999993,K=2
362,AB (minimax grid),0.03200000000000003,K=2
363,AB (minimax grid),0.04239999999999999,K=2
364,AB (minimax grid),0.040999999999999925,K=2
365,AB (minimax grid),0.03600000000000003,K=2
366,AB (minimax grid),0.05479999999999996,K=2
367,AB (minimax grid),0.04359999999999997,K=2
368,AB (minimax grid),0.03159999999999996,K=2
369,AB (minimax grid),0.04420000000000002,K=2
370,AB (minimax grid),0.03379999999999994,K=2
371,AB (minimax grid),0.042200000000000015,K=2
372,AB (minimax grid),0.04399999999999993,K=2
373,AB (minimax grid),0.033399999999999985,K=2
374,AB (minimax grid),0.045599999999999974,K=2
375,AB (minimax grid),0.04139999999999999,K=2
376,AB (minimax grid),0.03859999999999997,K=2
377,AB (minimax grid),0.04699999999999993,K=2
378,AB (minimax grid),0.04459999999999997,K=2
379,AB (minimax grid),0.0524,K=2
380,AB (minimax grid),0.03279999999999994,K=2
381,AB (minimax grid),0.04579999999999995,K=2
382,AB (minimax grid),0.05479999999999996,K=2
383,AB (minimax grid),0.0494,K=2
384,AB (minimax grid),0.032200000000000006,K=2
385,AB (minimax grid),0.044399999999999995,K=2
386,AB (minimax grid),0.05379999999999996,K=2
387,AB (minimax grid),0.02959999999999996,K=2
388,AB (minimax grid),0.03920000000000001,K=2
389,AB (minimax grid),0.05599999999999994,K=2
390,AB (minimax grid),0.036799999999999944,K=2
391,AB (minimax grid),0.05120000000000002,K=2
392,AB (minimax grid),0.05599999999999994,K=2
393,AB (minimax grid),0.043399999999999994,K=2
394,AB (minimax grid),0.043399999999999994,K=2
395,AB (minimax grid),0.03320000000000001,K=2
396,AB (minimax grid),0.04799999999999993,K=2
397,AB (minimax grid),0.03159999999999996,K=2
398,AB (minimax grid),0.03300000000000003,K=2
399,AB (minimax grid),0.04059999999999997,K=2
400,AB (geometric grid),0.010000000000000009,K=2
401,AB (geometric grid),0.010800000000000032,K=2
402,AB (geometric grid),0.005199999999999982,K=2
403,AB (geometric grid),0.01419999999999999,K=2
404,AB (geometric grid),0.014599999999999946,K=2
405,AB (geometric grid),0.011800000000000033,K=2
406,AB (geometric grid),0.010800000000000032,K=2
407,AB (geometric grid),0.012799999999999923,K=2
408,AB (geometric grid),0.017199999999999993,K=2
409,AB (geometric grid),0.0,K=2
410,AB (geometric grid),0.010800000000000032,K=2
411,AB (geometric grid),0.019399999999999973,K=2
412,AB (geometric grid),0.01100000000000001,K=2
413,AB (geometric grid),0.014399999999999968,K=2
414,AB (geometric grid),0.013799999999999923,K=2
415,AB (geometric grid),0.0048000000000000265,K=2
416,AB (geometric grid),0.030399999999999983,K=2
417,AB (geometric grid),-0.0010000000000000009,K=2
418,AB (geometric grid),0.008599999999999941,K=2
419,AB (geometric grid),0.021199999999999997,K=2
420,AB (geometric grid),0.010000000000000009,K=2
421,AB (geometric grid),0.03279999999999994,K=2
422,AB (geometric grid),0.0040000000000000036,K=2
423,AB (geometric grid),0.00759999999999994,K=2
424,AB (geometric grid),0.015199999999999991,K=2
425,AB (geometric grid),0.007000000000000006,K=2
426,AB (geometric grid),0.007000000000000006,K=2
427,AB (geometric grid),0.03799999999999992,K=2
428,AB (geometric grid),0.021399999999999975,K=2
429,AB (geometric grid),0.009000000000000008,K=2
430,AB (geometric grid),0.014599999999999946,K=2
431,AB (geometric grid),0.017000000000000015,K=2
432,AB (geometric grid),0.015199999999999991,K=2
433,AB (geometric grid),0.014000000000000012,K=2
434,AB (geometric grid),0.010599999999999943,K=2
435,AB (geometric grid),0.0040000000000000036,K=2
436,AB (geometric grid),0.0021999999999999797,K=2
437,AB (geometric grid),0.010000000000000009,K=2
438,AB (geometric grid),0.0008000000000000229,K=2
439,AB (geometric grid),0.01639999999999997,K=2
440,AB (geometric grid),0.016799999999999926,K=2
441,AB (geometric grid),0.009800000000000031,K=2
442,AB (geometric grid),-0.0034000000000000696,K=2
443,AB (geometric grid),0.008599999999999941,K=2
444,AB (geometric grid),-0.0016000000000000458,K=2
445,AB (geometric grid),0.01859999999999995,K=2
446,AB (geometric grid),0.013000000000000012,K=2
447,AB (geometric grid),0.007800000000000029,K=2
448,AB (geometric grid),0.0035999999999999366,K=2
449,AB (geometric grid),0.011199999999999988,K=2
450,AB (geometric grid),0.012799999999999923,K=2
451,AB (geometric grid),0.012599999999999945,K=2
452,AB (geometric grid),0.019199999999999995,K=2
453,AB (geometric grid),0.01419999999999999,K=2
454,AB (geometric grid),0.016799999999999926,K=2
455,AB (geometric grid),0.01419999999999999,K=2
456,AB (geometric grid),0.0023999999999999577,K=2
457,AB (geometric grid),0.020399999999999974,K=2
458,AB (geometric grid),0.008199999999999985,K=2
459,AB (geometric grid),0.013399999999999967,K=2
460,AB (geometric grid),0.029000000000000026,K=2
461,AB (geometric grid),0.013000000000000012,K=2
462,AB (geometric grid),0.0010000000000000009,K=2
463,AB (geometric grid),0.02959999999999996,K=2
464,AB (geometric grid),0.0050000000000000044,K=2
465,AB (geometric grid),0.0035999999999999366,K=2
466,AB (geometric grid),0.027599999999999958,K=2
467,AB (geometric grid),0.03079999999999994,K=2
468,AB (geometric grid),0.015799999999999925,K=2
469,AB (geometric grid),-0.006199999999999983,K=2
470,AB (geometric grid),0.018000000000000016,K=2
471,AB (geometric grid),0.010599999999999943,K=2
472,AB (geometric grid),-0.0021999999999999797,K=2
473,AB (geometric grid),0.009199999999999986,K=2
474,AB (geometric grid),-0.0006000000000000449,K=2
475,AB (geometric grid),-0.0016000000000000458,K=2
476,AB (geometric grid),0.00880000000000003,K=2
477,AB (geometric grid),0.009599999999999942,K=2
478,AB (geometric grid),0.016799999999999926,K=2
479,AB (geometric grid),-0.0028000000000000247,K=2
480,AB (geometric grid),0.0030000000000000027,K=2
481,AB (geometric grid),0.017199999999999993,K=2
482,AB (geometric grid),0.008399999999999963,K=2
483,AB (geometric grid),0.03200000000000003,K=2
484,AB (geometric grid),0.015799999999999925,K=2
485,AB (geometric grid),0.010000000000000009,K=2
486,AB (geometric grid),0.01539999999999997,K=2
487,AB (geometric grid),0.0008000000000000229,K=2
488,AB (geometric grid),0.022599999999999953,K=2
489,AB (geometric grid),0.0030000000000000027,K=2
490,AB (geometric grid),0.01419999999999999,K=2
491,AB (geometric grid),0.014799999999999924,K=2
492,AB (geometric grid),0.009000000000000008,K=2
493,AB (geometric grid),0.01539999999999997,K=2
494,AB (geometric grid),0.0038000000000000256,K=2
495,AB (geometric grid),0.00019999999999997797,K=2
496,AB (geometric grid),0.013599999999999945,K=2
497,AB (geometric grid),0.014799999999999924,K=2
498,AB (geometric grid),0.01759999999999995,K=2
499,AB (geometric grid),0.016199999999999992,K=2
500,AB (arithmetic grid),0.0499799919967987,K=2
501,AB (arithmetic grid),0.024769907963185234,K=2
502,AB (arithmetic grid),0.030772308923569414,K=2
503,AB (arithmetic grid),0.032773109243697474,K=2
504,AB (arithmetic grid),0.051580632252901104,K=2
505,AB (arithmetic grid),0.040976390556222486,K=2
506,AB (arithmetic grid),0.03317326930772302,K=2
507,AB (arithmetic grid),0.04857943177270907,K=2
508,AB (arithmetic grid),0.030772308923569414,K=2
509,AB (arithmetic grid),0.047579031612644984,K=2
510,AB (arithmetic grid),0.04777911164465787,K=2
511,AB (arithmetic grid),0.03717486994797914,K=2
512,AB (arithmetic grid),0.056982793117246855,K=2
513,AB (arithmetic grid),0.03977591036414563,K=2
514,AB (arithmetic grid),0.040976390556222486,K=2
515,AB (arithmetic grid),0.04417767106842729,K=2
516,AB (arithmetic grid),0.04617847138855535,K=2
517,AB (arithmetic grid),0.03737494997999202,K=2
518,AB (arithmetic grid),0.0333733493397359,K=2
519,AB (arithmetic grid),0.04117647058823526,K=2
520,AB (arithmetic grid),0.0399759903961584,K=2
521,AB (arithmetic grid),0.03317326930772302,K=2
522,AB (arithmetic grid),0.04977991196478593,K=2
523,AB (arithmetic grid),0.055582232893157224,K=2
524,AB (arithmetic grid),0.038775510204081653,K=2
525,AB (arithmetic grid),0.03377350940376145,K=2
526,AB (arithmetic grid),0.04277711084433766,K=2
527,AB (arithmetic grid),0.036974789915966366,K=2
528,AB (arithmetic grid),0.0391756702681072,K=2
529,AB (arithmetic grid),0.053581432573029164,K=2
530,AB (arithmetic grid),0.04197679071628646,K=2
531,AB (arithmetic grid),0.028371348539415697,K=2
532,AB (arithmetic grid),0.045578231292517035,K=2
533,AB (arithmetic grid),0.052380952380952306,K=2
534,AB (arithmetic grid),0.0483793517406963,K=2
535,AB (arithmetic grid),0.028771508603441354,K=2
536,AB (arithmetic grid),0.037575030012004795,K=2
537,AB (arithmetic grid),0.030772308923569414,K=2
538,AB (arithmetic grid),0.045578231292517035,K=2
539,AB (arithmetic grid),0.047579031612644984,K=2
540,AB (arithmetic grid),0.04117647058823526,K=2
541,AB (arithmetic grid),0.04237695078031212,K=2
542,AB (arithmetic grid),0.04637855142056824,K=2
543,AB (arithmetic grid),0.04437775110044018,K=2
